Luas,Kamar,KamarMandi,JarakPusat,UsiaBangunan,AksesTransport,Harga
69.00148178027494,5.0,2.0,12.399918601368334,5.954725229652946,1.3581210958672605,2751.4062042805267
66.30275272909479,5.0,1.0,7.471085373875312,5.725977613523748,0.5080791051990653,2618.6190981112286
56.38140911192117,2.0,3.0,3.0231764845565223,4.722942228046344,0.19526303147977275,2259.548269068978
94.4508267734806,2.0,2.0,6.723573611956409,23.68979726365637,-0.21768469343465674,3533.4173865714033
66.90941035862396,5.0,1.0,8.868924779242098,11.78506642711333,-0.38380092570774543,5454.957830292295
61.433443556737856,2.0,1.0,7.191667018442383,15.320554326428432,0.2882190630903242,2072.857495829999
62.95732899023541,1.0,2.0,5.688423567689377,7.0655351912864575,-0.25237412498448336,2464.215169870912
80.64618371106698,4.0,2.0,9.011539259879596,8.884259936883707,-0.04257862104444418,3060.254266702055
77.30888128728157,5.0,3.0,5.984169034357558,5.71867611177787,0.07859870611503737,3171.4654831478515
78.25465223191976,5.0,1.0,5.487735665098504,0.0,-0.6780715284934992,3209.5360673611235
78.61642006015765,5.0,3.0,9.245811337213759,1.7319443389128022,0.5321293738814383,3148.6888364434385
112.83295201740923,1.0,2.0,6.392029679483181,0.0,2.9142446484154196,4617.761609073422
61.871699672307685,,3.0,8.97641755591341,0.0,-1.7769866393260751,2142.90461842974
59.755145418569256,5.0,1.0,9.09281609140849,2.8278461542113833,0.3240125241899799,2367.819339275804
53.724545435042444,4.0,1.0,3.4422839956337015,17.949734076289786,-0.7601900886189056,2155.478962378479
82.31958845150992,5.0,1.0,6.075035504538351,9.733382993773873,0.57740257751925,3278.44851580932
92.57944585441783,5.0,2.0,13.75110775966585,17.743382573927043,0.04655747332786092,3170.478410496988
67.7210508469025,3.0,3.0,3.3516819490628516,12.465895461405252,0.7618547740424635,2867.826240735049
53.19687046074944,1.0,1.0,0.5,14.695352954290955,1.1755065765087795,2235.9184694975415
53.51037568617521,3.0,2.0,0.5526193870299538,4.594618028172549,0.19242111776818133,2268.17773695495
83.01185575649401,2.0,1.0,8.116439786306676,13.143705725156025,1.1320522884141782,2912.3970098573163
84.86508342406884,1.0,3.0,8.123669112130795,14.372285404446075,-2.3442978937886774,2819.9377372622653
80.8630853661039,1.0,3.0,7.529556578299516,6.540116246597842,1.5904522979160232,2886.4077068698475
56.689805854226115,4.0,3.0,12.856759315714006,13.357242223696998,0.3750621518923401,2055.9817260292903
74.6432264613344,3.0,3.0,0.5,13.397126551448999,1.0778433557451819,3223.356826214798
72.33371618281457,3.0,2.0,9.583735497723294,6.702684273219503,-1.2198757448415216,2596.9905413612814
74.37377193458026,4.0,3.0,14.245752807214293,3.2633894063740296,-0.8307698816053357,2452.7086460204787
87.4285755589638,3.0,1.0,3.488876940433144,2.8952300086103664,0.14593829414477413,3505.7113823352365
74.47191097549364,4.0,3.0,6.480773952840419,10.519033251528771,-0.017037889337463016,2900.0747694964302
83.57827126143789,1.0,3.0,4.988432331085516,11.96205921273589,0.2830685880099896,3184.301567640529
71.35158138977783,5.0,3.0,4.422615815689885,5.244845017252513,1.0845151609299661,3227.5438446230573
75.78238797379969,3.0,2.0,6.69495197990784,10.159512047956591,-1.7652203153028492,2597.1499647215687
82.6257645167708,1.0,3.0,13.709941134738019,13.423222216830911,0.9738190717173091,2945.385608190505
40.85688360288667,5.0,2.0,15.349546701950082,13.709144287991805,,1240.5658700381928
63.60657567285397,4.0,1.0,6.6562430998394095,19.31128072073493,-0.20378186112454774,2382.777497852395
60.592546914144094,1.0,3.0,15.62024085625788,17.66188499318826,-1.4711152343848903,1739.9008154008488
57.22244303513316,1.0,1.0,8.1423059079385,3.9922514034607355,0.503048668376865,2096.9451990645903
64.49715497546633,1.0,1.0,15.014764106804325,20.101517257228135,-2.414107851031037,1756.0433811588982
99.89882622468792,2.0,2.0,7.626805401386033,6.814140972665712,0.6483940112387127,3707.6659011960955
52.68337768613513,1.0,1.0,8.524231304184577,16.269236874726566,-1.492105835472992,1422.7959803659721
89.36556709182962,4.0,3.0,9.461897890571338,10.407919756306534,0.053457912617474034,3273.8062849629127
36.34260456768391,3.0,2.0,20.71541471747014,7.527103729258195,-0.11916883732792043,935.4273072587166
63.302299400284504,5.0,1.0,11.405142299379156,0.0,1.1695381472938837,2483.0117298894193
73.25506130210012,4.0,3.0,5.170941880194146,8.970612938701912,-0.17865516901389017,2956.4096238027046
81.72444662718556,4.0,2.0,11.875991481103432,0.6437005881663467,-0.6941385611456656,2748.563553519226
84.2245315958571,3.0,1.0,6.552669851662634,15.803795415056634,-0.506602695971203,3108.567643264347
85.8669447039985,1.0,3.0,6.040999268395163,19.100755942835487,1.2728827687546636,3177.5738985226567
63.02549855503125,1.0,2.0,11.634405439568445,5.218534064219859,0.5362969691808936,2258.927437081024
60.752964146708656,4.0,1.0,8.12434235108461,11.811824455115627,-0.3856299815231613,2484.538605280185
87.15951762514308,1.0,3.0,9.114303658047223,5.647650867952148,-0.23644641996451343,3143.9629979240563
66.1739135023677,1.0,2.0,8.055940887461169,6.229091619179262,-1.567177090585447,2205.4213711429547
44.48627353324156,2.0,3.0,9.346332506421739,14.646968223192228,0.388474200851541,1623.3365767751013
47.33425571993038,5.0,3.0,9.699863589744597,9.768770428939526,-1.7598157076954657,1516.5626854989753
51.61095427996777,3.0,,0.5,20.43788825158607,0.7517964658354561,2268.12330347361
79.94321488107528,,3.0,10.666290674438134,7.106605127782474,0.12862159249126584,2868.483869445758
72.8485147214113,3.0,1.0,4.071922320678798,15.996017994846934,2.3869517995739225,2920.2105973864464
83.80970708135537,1.0,1.0,2.230803457762355,10.584480477746691,-1.1001355537243058,6818.560179441964
61.45494707326932,2.0,2.0,7.766355024565271,14.774668058465398,-0.10266209104063294,2217.884357918502
73.17079382153429,1.0,3.0,8.335924013257817,7.31705405602032,1.7982877009230627,2884.656254351471
82.51180787934673,4.0,2.0,5.2259753417108765,9.702646974690504,1.1913896402914144,3360.1555411848963
63.813069205595234,1.0,2.0,11.324127430671897,9.307006724206392,-0.6962120515798997,1998.1144141117447
79.13550475114823,2.0,3.0,2.631299334516372,4.9836573109252775,0.22396742837344774,3302.017570111627
56.761481178666976,5.0,3.0,6.372225004909764,13.972489207490515,0.001999356415087233,2365.3188037317163
62.73892306869857,3.0,3.0,5.660503460267997,13.901494033470186,0.2819558673941572,2560.3803426931636
62.365242120033415,3.0,1.0,7.813650918642643,13.5613281694334,-0.6986804359848298,2139.6082617686566
46.08320708821921,3.0,3.0,9.115457138588955,19.221793923505867,-0.08932040270073452,1681.619399858422
,4.0,2.0,3.968428201505821,18.69606880741782,-1.5980523752767137,2825.734027091359
60.611953195945524,2.0,2.0,10.897130709824912,7.750331860905188,0.13512345186808206,1889.4180369674727
70.24988237455375,4.0,2.0,8.252009473338799,12.238313910605068,0.45002067342183205,2661.609003685627
79.61493317811818,5.0,1.0,0.5,6.2583958644507245,-0.227419412643884,3379.523696609256
78.93062352059889,3.0,1.0,0.5,10.140131896687333,-1.6150508905847878,2875.5492843385236
,3.0,2.0,7.950722828282755,6.401503305286812,0.9885318628514624,3215.3419842913368
68.03029030981153,,3.0,7.116130728854584,19.72042185481631,0.3645250379928023,2482.64555068848
61.53403375911692,2.0,3.0,7.586319545701466,12.182188902057778,-0.7260150977009768,1983.834211980166
68.40563578187202,5.0,1.0,7.888070173879128,8.691825231373468,-0.28060044683806395,2481.44022066523
36.2533113208394,3.0,3.0,8.902239358040722,17.16171143113826,-1.5006694027818388,1296.811482973203
41.057750551538255,2.0,1.0,11.790598439393198,0.0,-1.0254101277779044,1278.173200489569
43.546007752911954,3.0,3.0,3.555580396329767,0.0,-0.5378113463571395,1816.8890256861305
50.05506344797037,3.0,2.0,3.312113628396821,14.775031931318644,1.2284208122801512,2248.8402523024306
77.99548453446873,3.0,2.0,3.62670456845047,10.362810688704208,-0.6395033908874757,3103.40861402035
51.890418892798785,4.0,3.0,9.155666668674828,11.502677801564564,0.6402136593287587,2170.2172640639064
62.43674891921221,2.0,2.0,12.979789514585782,2.0416233800887076,-0.5383162028615798,1997.3411536413641
95.98456595572131,4.0,3.0,6.2746422470419585,9.860597734897803,0.24794756085187486,3769.1273604669823
62.87472057877148,3.0,2.0,0.5,22.02105646240805,-0.14139550214380217,2535.1192624952273
84.75031136934173,5.0,3.0,1.184028549558498,14.945197718775177,0.8730566000927434,3790.988360639867
51.32764639980246,1.0,2.0,4.667853108815954,11.018239270856872,,1898.1453525940212
65.8912488426474,1.0,1.0,5.769084450019141,7.365676539370374,-1.572528250002441,2229.7208360019513
50.999558901788376,3.0,3.0,6.366445490981095,7.632562888783637,-1.3819490313636327,1919.3995637182984
63.21933848198875,3.0,2.0,8.154324491923669,,-0.5318774939427574,2403.1704118308644
86.80616274914792,4.0,2.0,6.753014676710212,11.545842525526963,-1.2490599706780527,3190.676999731901
35.45359153615303,,1.0,12.197358442173629,15.072898650891123,0.4102120156795513,1278.1476925290885
78.68847287091715,5.0,1.0,5.295930777274525,0.54628403697631,-0.4657681648580778,3186.2240209985803
74.75471204664555,3.0,2.0,4.550728162097828,6.031498646159104,2.3746065500264315,3140.9382933136853
58.11700088606411,1.0,1.0,9.915502154081846,3.0552122065994674,-1.737714595137132,1542.0645779028998
41.07884291223091,1.0,3.0,1.8574317202955228,4.207892831147419,0.20363317870980122,2001.7024502448749
71.4425901542774,5.0,3.0,9.55876682128001,10.3208897609314,-1.127953023505669,2635.1569692749877
59.41014581872395,1.0,3.0,8.410212734905068,0.0,-0.4934013403826786,1943.7331943027152
74.65352422709408,5.0,3.0,7.41023004032733,13.685622630142383,0.14141947334054417,2898.838771951295
70.43704291046886,2.0,2.0,14.35310442859705,14.523130419602094,-2.325371374874287,2031.8268511752078
102.03557782641832,1.0,1.0,5.511170218821128,,0.23682611678802748,3750.3055564020374
65.21288745053951,2.0,2.0,16.24119268209631,0.0,1.9029074622741677,2213.070116963176
49.530050147562704,4.0,2.0,7.098274203087603,4.0214882439856625,-0.45343829836859284,2099.360310357606
73.58551269912633,3.0,3.0,2.8919342201190874,17.39741160461618,0.2598078568055095,2899.2562278433425
,4.0,1.0,8.2796783239793,0.0,1.0249216931253993,2828.577060354791
97.18375150480873,4.0,2.0,3.6950191987249275,7.914859526838884,-0.16395350002699655,3909.697320472688
86.70222491829156,3.0,2.0,4.992976608745999,2.919995329196446,-0.5809601885314832,3353.9910573531624
77.13742118299018,4.0,1.0,9.588133200061964,14.82742180950902,-2.2757364037217522,2526.62850165266
99.26605782439124,5.0,1.0,10.2223283546005,5.949316287139232,0.6409907193949733,3857.1311561079824
46.22473891354298,3.0,2.0,5.511329198982967,12.423724124413669,-0.11316840972889723,1877.1944809739905
57.20496934500505,1.0,,11.949620580185602,13.392762515014558,-1.0126838513881617,1690.485369830557
51.4684811718895,3.0,1.0,12.630031032084535,21.01735503838012,0.12659671027769356,1601.8348702625547
62.20380393688464,5.0,2.0,13.745207026253164,8.782348337947779,-0.5836803568061814,2089.69625086412
42.46627704887382,2.0,1.0,10.11765362850289,12.256266217735668,-0.5284261311155256,1366.811892661877
82.70301893628809,5.0,2.0,13.453714848342795,1.0896671252353833,0.6062911561087082,3050.8892949729156
65.55554605802453,3.0,1.0,0.5,17.142481379762465,-1.3383824113238445,2590.626705468477
40.58387410994684,4.0,1.0,6.72837380548615,5.4369469115718125,1.0473152860737585,1857.4066450725722
49.68841837584917,2.0,2.0,4.531978974706295,6.635475015473526,-1.3976861631184037,1823.8404838030688
,5.0,3.0,8.476903444509569,9.866513230904735,-0.6627014083552638,2818.51482951858
86.76253135788762,1.0,2.0,5.714203123213051,0.6226939279609027,1.9229461940665773,3465.692900036973
109.93461783383573,2.0,3.0,7.335368632201071,11.372620173573628,1.1273547616424222,4308.076533930414
128.2772493201466,3.0,2.0,15.528699520816197,15.804797637550065,0.09760399249544019,4621.021919390587
78.28818866551993,3.0,2.0,7.321120814318487,11.75760294098375,-0.9405302155012165,3019.7572880905664
50.209237599362716,3.0,2.0,9.655169268760856,0.46661461492765,-0.5292723066998932,1754.5475291130601
27.359074385373816,1.0,3.0,7.07092268030306,9.257144234022043,0.0732753145856964,1211.6158416522794
75.35422924687671,2.0,3.0,8.302853151827335,14.452173417876944,0.03752323233959842,2851.8791092385804
53.74117809379348,1.0,3.0,8.024066721744285,0.0,-0.09087092962596285,1996.4634677191061
61.692854796406294,3.0,3.0,9.793296263892637,3.551403917093716,-0.03083251408418433,2528.6379990471787
57.758064018803836,2.0,2.0,12.661230142188707,15.25926162448912,-0.2143751097051141,1793.911740489605
67.1841822716723,3.0,2.0,14.589575990413318,11.62057260518372,-1.4419787356400129,2030.849819963142
91.31960461575287,3.0,3.0,9.238480327636667,12.471829492760524,-0.5165107421608328,3240.940624284329
73.14097134890689,4.0,1.0,10.358187544142408,21.15696884573987,0.9146240539868465,2608.1169855281587
66.82730325922623,3.0,2.0,3.3965419632577323,12.811316671037215,-1.3683342975511175,2528.349420021193
49.28692494348377,4.0,3.0,7.648493030337518,13.947328062599077,-0.18955551153927852,2051.528640294726
36.50634110591286,3.0,2.0,,26.264473163309958,-0.819753928770844,1140.4789475178484
60.273841818533384,4.0,1.0,11.463874553668614,8.717172651457055,0.11135042939811132,2222.902620696449
68.92434898363359,4.0,2.0,8.8464389311802,5.2127034182890295,-0.38863318106681816,2536.328896640877
105.35859827159766,2.0,1.0,11.545575838271809,12.566778389482796,1.477393664974669,3815.2308531521
72.60549042945772,2.0,3.0,9.963066835975276,12.63394617633337,0.5065831541902538,2906.5056575427984
89.65479022046115,4.0,3.0,12.801225033037287,6.839707648322751,-1.3118031657772113,3117.7583134930546
60.01408802921696,2.0,1.0,9.157436627828444,3.805617882670915,0.6712280116136986,2095.1313674466946
46.30112467165951,3.0,2.0,6.577206737715861,23.859066532540467,-0.774651856262063,1604.800206886446
50.69766475535256,1.0,3.0,9.343365027732094,11.961060822328138,-0.5769963713775336,1617.327684520677
55.49547870928494,3.0,3.0,0.5,5.606287711587546,0.3138190201071218,2634.0505997465348
112.56939464870328,3.0,1.0,9.531542945540197,15.495581813677592,-0.49174741973013475,4016.608050923445
53.572266415512274,4.0,2.0,0.5,9.345129090631993,0.8928558163229553,2558.0589787706203
86.7697840747269,3.0,2.0,1.1061463703783279,8.482711322093012,-0.7745100615133954,7163.3644541585345
51.94145643825947,2.0,2.0,9.807074403763936,13.37363723148696,-0.6189465525913632,1794.8657972707774
88.63146025748489,5.0,1.0,9.910117349067182,2.2487063906098603,-0.6563708935481088,3134.0410503064686
77.69901932211727,3.0,1.0,3.350284879440278,12.115763223503034,-0.5656387483550389,2835.320692353758
66.86724204683819,5.0,3.0,5.151591832484245,21.477728846390512,1.099191555547813,2898.743777414722
69.18474947729132,4.0,1.0,13.482163954456528,12.797065973183864,0.6287962936103031,2416.963385774521
56.90424609141219,3.0,1.0,6.063879473709296,7.742727377299213,1.709943954012071,2402.4480232579535
78.9214440296416,5.0,1.0,16.97168124961194,6.957368317430548,2.2676442038992546,2739.1246744493765
60.9003303931844,1.0,1.0,7.992320587294615,7.537960159929344,-1.0307170319323398,2029.9114541007693
45.48788472465503,5.0,1.0,9.632144707525068,,0.07041912732728889,1672.8047781891473
44.44124851360762,5.0,2.0,14.46749759399443,7.733160803450368,-1.176200316643433,2589.6130446610905
73.45175835444239,3.0,3.0,8.52410846477368,15.497868646447401,-0.7776059277482671,2530.6004268759934
101.58182512820869,4.0,1.0,3.990624077236795,0.0,-0.6300825102556694,4108.010981842612
73.19983227146876,3.0,1.0,7.56109019322284,15.172000302472803,-1.0571548741382744,2571.466461157939
67.62723347780235,2.0,1.0,7.857557055239636,7.721880849144633,-1.0518872728984137,2326.4872037177647
75.71652279205085,4.0,2.0,2.5410333911937384,12.261686714172233,-0.14428437852025486,3215.6813960424574
96.1200348341365,2.0,1.0,6.976671714636707,3.2380725387948175,-1.216718418386407,3674.2205550541753
74.38765002727713,2.0,3.0,5.031231624010253,17.971786401096615,0.8421269591376328,2761.2725500519473
61.78145538332526,3.0,2.0,11.697431028749737,17.473809761031237,-0.9177535374175142,1900.4732842202197
92.12577420119777,5.0,3.0,8.138447496741023,15.757543154500443,2.809568970096392,3851.9376941881114
78.57512876923226,2.0,2.0,6.86881700340972,0.9114713452387644,-0.45138445096439517,2792.268886888703
100.71511983991984,3.0,2.0,7.575272277509695,14.974726426396316,0.07201764191705222,3666.9084605197972
73.66468874443812,1.0,3.0,8.892488073624664,12.429130525814253,-1.2953411844660352,2414.6997277733813
45.510619365589996,1.0,2.0,10.46725679875912,0.36837251720459463,1.7060917581276394,1645.0667934553892
42.6368160150867,1.0,3.0,4.0011510853224745,9.854215697375107,1.1195006808029162,1921.8771411491873
103.01855864462499,,3.0,3.8336494695149126,12.187206934199576,0.29691587073611253,4003.340264373479
104.47331441566594,5.0,,12.41871686161012,13.336451642938904,-1.3468025487795656,3703.8751937188326
66.40961573434798,5.0,3.0,6.350652511181078,11.063568201693133,0.21066687772462028,2796.26176224066
62.336253577280246,5.0,1.0,2.3326316296125036,11.747388501084277,-1.121431046017255,2579.631456070636
99.22888584484404,1.0,3.0,9.775250837532418,18.84166835351857,,3661.804749992289
47.859086359130245,1.0,3.0,9.853479224130748,17.35620345946408,0.8091947318531727,1948.3070941236467
52.10545962088347,2.0,3.0,1.8771389709731743,0.0,0.09543903848773612,2312.1364858502866
82.86653589378089,3.0,1.0,8.917926861854426,8.095368670973908,-2.4363756632473224,2491.6973851750126
62.10789754280821,2.0,3.0,10.942332369713494,9.012093834736293,-0.9834159786590306,1956.5181280884613
69.89756266559857,3.0,2.0,9.497545806825052,0.0,0.6877611315998724,2469.886537742517
66.73114202950975,1.0,1.0,10.52792593504558,10.565098349393873,1.2128836917231558,2316.8033009657775
76.75149097597867,4.0,1.0,2.3829236076370037,17.49254663446304,1.1091698114921316,3189.1273723971567
98.14963722627434,2.0,2.0,9.324160619984783,3.480592842456458,-1.5920130022414554,3338.858872118266
71.81169813803491,1.0,1.0,6.789520962118214,12.018405632139235,0.30155230681290407,2739.8730320962713
82.87877586553716,4.0,1.0,6.068839365101421,4.505059136221373,1.0155152164829295,3364.4112439356923
28.996557979379546,5.0,,11.482222437678907,5.968527857921939,-1.6583355655822452,1081.833786557819
69.02563196139764,1.0,2.0,13.91709804269692,18.86436180502021,-0.007904515373236347,2033.9080109911956
53.13539459414258,3.0,1.0,15.177480218401435,6.7446530793290504,0.27384239830845625,1555.313720768386
45.623738791527444,5.0,3.0,13.25923148602362,12.773274934063748,-0.3007645848467349,1627.8763638501757
52.43695266142498,4.0,3.0,7.561063273479265,0.0,-1.8521618554012016,1963.00479107902
63.31753118598376,5.0,2.0,9.410880652105373,21.173905368369283,-0.3256981100737287,2122.538570721227
88.31805084712026,3.0,3.0,11.067291487136975,13.615914677838994,-0.327305430255024,3117.4751838997163
43.47214564520872,2.0,2.0,8.484711797197848,8.905000944098429,-0.1480724045477542,1583.7760328344993
70.61262985188834,4.0,1.0,8.523056751646177,13.453279059999367,-0.5634714254250696,2478.7026188580576
60.31661133332843,1.0,1.0,11.295012527504728,1.541083426313138,-0.4430121532414673,1822.3663286416675
63.446538112760784,2.0,,7.762869415896271,17.095184450515944,-0.0397062823469779,2262.440060072773
90.05515650609209,4.0,3.0,5.0828522545053545,8.056091347021418,0.4424546049697111,3651.3246780069626
80.76230874007852,4.0,3.0,6.3421077366565655,8.775582909709392,-0.3044267628566672,3165.1114644543272
96.74796214885487,1.0,1.0,10.535641510934969,7.050066310207093,-0.4096489283680019,3341.0865199584646
66.90988641500199,3.0,1.0,8.011973164799823,6.516091583526492,0.09235403825445808,2548.938673967725
56.08114776658594,2.0,1.0,9.360839907473352,14.168023669770452,-1.9209159258951816,1630.974547212234
65.52282366239001,3.0,1.0,10.680316968808759,11.535441100625338,0.4770351272264581,2244.186634802472
74.84993582542444,5.0,1.0,6.500634148409562,13.91048884841824,-0.0005630971229588082,2928.5632711173294
73.53146716907422,,2.0,11.024992654519224,9.947231863086571,0.039693526597561826,2523.8986763773396
48.31223855533267,5.0,1.0,9.515370413833578,13.079198866463086,0.960734307594464,1885.235313982959
71.80979563255748,3.0,3.0,3.0607476523540855,7.48690753644977,-1.9528155300482481,2794.2491851174013
74.5645666027781,4.0,2.0,13.769219164744978,23.37839104845729,-1.9738338698589637,2332.188127064739
120.34948075067841,3.0,1.0,5.9970210249723355,0.5924175014170086,0.27380384532351953,4850.6568734724715
107.53689222563341,2.0,2.0,1.3796186272592648,17.565623941377908,-0.007116855128515773,4422.003689554897
52.9351329888236,4.0,3.0,,18.207444704325823,0.17017694319193222,2206.9393771201744
64.25233276901648,4.0,1.0,3.915819357286712,4.887047164206438,-0.46212707517244556,2550.117307468009
40.73115996325994,1.0,1.0,,23.37564166333584,0.6643536742399312,1410.2080751572253
58.18585972073027,4.0,1.0,6.904597977815051,15.97294169767191,0.93263884299112,2296.3179276156984
76.31210007180681,4.0,3.0,6.6526721294376285,,0.48398229395152703,6530.717501894726
94.11707241776467,2.0,1.0,10.478807861929916,10.16813312215526,-0.26082845840458313,3089.8048492160274
55.41832324512783,5.0,2.0,9.359501444770816,8.69664305068794,-2.107689387614403,1896.0402558295054
56.91707119864407,4.0,2.0,9.264191482577145,8.743547037762351,0.7692362080371281,2149.1648721297724
27.054219405226902,2.0,3.0,9.639313829314771,12.343183577917102,1.2217286662175928,1244.271009782203
66.74668158910184,1.0,1.0,10.464538672008953,18.407117650203375,0.64455841198398,2131.473042772901
48.75171176280874,4.0,3.0,0.5,11.087885307168518,-0.8796424273675065,2113.9687936501596
59.41121145267853,2.0,3.0,6.5422469909421554,4.531338261176258,0.6737943936677578,2401.4252543894377
52.462784436648235,4.0,2.0,0.5,14.946562374309877,0.8605297079614455,2491.3800167483773
68.11474891494886,3.0,1.0,8.144239707191181,15.526904478368753,1.5588162477990857,2666.754842398789
34.845432172867376,3.0,3.0,7.981468111102619,13.927957170686717,-0.8761099242279576,1564.9380025570504
40.65909509218019,1.0,,12.182129099158722,14.472993439149896,-0.22645458454413847,1205.2703520170733
112.58494224056597,4.0,2.0,12.750537570884482,8.374431219053152,0.7472720511434552,4252.935956904982
44.25154837451938,1.0,2.0,8.81110019300947,4.426064997216523,0.05741007143815779,1469.8812146397452
48.06428843090721,3.0,1.0,5.998555690412401,4.790839416155321,-1.1173276020512748,1623.7634614226981
106.73827056642628,5.0,2.0,9.940644450182951,0.18722050925285316,0.414616285026703,4309.970010266712
128.10134338480813,5.0,1.0,5.888329450702746,11.421691669275699,0.5786616338151667,5100.89640596258
46.56866742349317,5.0,1.0,7.9944293942266045,9.499307300640439,0.08796289633100199,1756.651082633646
62.63502086423939,5.0,1.0,11.944545267843072,7.360073772821748,0.21958492717994416,2228.1398555827564
76.83111101881019,3.0,1.0,5.768914616042306,0.0,-0.25870590168573016,2887.585323223061
104.57395288811185,2.0,2.0,11.222714556970004,2.516095181834986,1.4782789357160593,3849.968657240142
50.26285843143525,5.0,3.0,10.709605474769209,16.725043908419,-0.9006921837126766,1780.993978604375
65.0944430811578,5.0,,4.180832731476714,6.012243999621214,-0.5873207627637789,2739.7002222940478
85.54675152123488,5.0,1.0,11.895576512869603,12.163550065941049,0.010985513527525621,2949.2508484646823
78.69532148933237,4.0,1.0,10.79426538148602,,0.8789540277008926,2782.5223866534784
62.47687857539802,1.0,2.0,8.40770354949063,18.632232894155386,-1.4973731700945367,2042.480661036204
67.32354070967918,3.0,1.0,4.9507061678893916,9.135834039671941,-1.3102967497654392,2464.2676757376853
42.50208383260036,3.0,2.0,4.5631759256977205,11.740242378901211,-2.037728507734718,1491.8796787544468
65.2365251205067,5.0,1.0,5.849349692387911,23.95467875129011,0.03269522525327079,2364.843311838402
64.6722501998209,2.0,1.0,10.17037785316784,19.098640603536424,-1.1183058172065439,1919.757388402472
74.64339779252512,2.0,2.0,4.177499330394408,8.160606272277654,-0.3845501100179167,2815.586432748361
58.89345562361968,1.0,2.0,9.75004899447948,6.4406788907778445,0.661378189891708,2204.0386593671524
79.43077045090278,5.0,2.0,3.0329778844864297,8.046729930882808,-0.6415427207828466,5756.165193869432
90.25431635639657,4.0,3.0,7.183725662244604,13.059389490859214,0.23128202274336457,3517.211313922775
73.10858655336932,1.0,2.0,8.438591018296034,,-0.29933790775172203,2585.633716379129
77.03512816798407,3.0,3.0,17.780520580235667,7.62853512997917,0.6721143150964368,2307.111443406864
71.06310695155734,3.0,2.0,2.4907373779185304,18.803087504254254,0.4751280673480088,2992.379515327739
70.00168786182829,3.0,1.0,13.888058265960534,9.314740649332979,-0.69193369617461,2055.359616583648
,5.0,1.0,8.59936965594912,23.797534558223916,-0.16865175340045263,2060.257838928689
76.32988523346616,1.0,1.0,9.644687672063853,10.544455382513037,1.0437433977204944,2706.4656047652697
68.05426803173022,2.0,2.0,8.473391653552818,20.711910365348366,0.393376870254097,2531.142451573832
111.8633661786119,1.0,1.0,9.778907272780932,12.14391653626376,-1.3969620577511315,3853.6804729112146
101.46709804950484,2.0,3.0,7.385259582551929,15.777763439496688,0.6556180611713827,3637.4280895024463
77.71693105113002,5.0,2.0,13.816200725829834,5.652333690893654,-1.0846106224362382,2518.4140818848305
54.73885580610465,5.0,3.0,6.17411542310111,4.877444664475529,1.412513069961006,2538.407868802753
47.75177056033164,1.0,3.0,12.52893828871699,12.758235730089925,1.024098839841025,1649.6000767323967
93.82285906177731,4.0,2.0,5.422531519147908,15.931319454791891,0.2898854759184008,3732.399007039349
75.25498450294278,2.0,1.0,7.758992614394852,10.241539012002777,0.1572328434361934,2759.6408546625485
79.60286806783222,1.0,3.0,3.712149790839123,2.281639989497817,-0.20903225602742,3125.443841822727
35.108280260516146,2.0,1.0,9.82009488139008,1.8384498022640372,0.6785239514000281,1315.0332700610522
